seriesID       ,area_code,item_code,series_title,footnote_codes,begin_year,begin_period,end_year,end_period
APUB30074713,B300,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in South size B, average price, not seasonally adjusted",,1978,M01,1980,M10
APUB30074714,B300,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in South size B, average price, not seasonally adjusted",,1978,M01,1997,M12
APUB30074715,B300,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in South size B, average price, not seasonally adjusted",,1993,M12,1997,M12
APUB30074716,B300,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in South size B, average price, not seasonally adjusted",,1981,M09,1997,M12
APUB3007471A,B300,7471A,"Gasoline, all types, per gallon/3.785 liters in South size B, average price, not seasonally adjusted",,1978,M01,1997,M12
APUB40072511,B400,72511,"Fuel oil #2 per gallon (3.785 liters) in West size B, average price, not seasonally adjusted",,1978,M11,1988,M02
APUB40072601,B400,72601,"Utility (piped) gas - 40 therms in West size B, average price, not seasonally adjusted",,1978,M11,1988,M12
APUB40072610,B400,72610,"Electricity per KWH in West size B, average price, not seasonally adjusted",,1978,M11,1988,M12
APUB40072611,B400,72611,"Utility (piped) gas - 100 therms in West size B, average price, not seasonally adjusted",,1978,M11,1988,M12
APUB40072620,B400,72620,"Utility (piped) gas per therm in West size B, average price, not seasonally adjusted",,1978,M11,1988,M12
APUB40072621,B400,72621,"Electricity per 500 KWH in West size B, average price, not seasonally adjusted",,1978,M11,1988,M12
APUB40074712,B400,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in West size B, average price, not seasonally adjusted",,1978,M01,1988,M12
APUB40074713,B400,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in West size B, average price, not seasonally adjusted",,1978,M01,1983,M12
APUB40074714,B400,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in West size B, average price, not seasonally adjusted",,1978,M01,1988,M12
APUB40074716,B400,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in West size B, average price, not seasonally adjusted",,1981,M09,1988,M12
APUB4007471A,B400,7471A,"Gasoline, all types, per gallon/3.785 liters in West size B, average price, not seasonally adjusted",,1978,M01,1988,M12
APUC00072511,C000,72511,"Fuel oil #2 per gallon (3.785 liters) in City size C, average price, not seasonally adjusted",,1987,M01,1997,M12
APUC00072601,C000,72601,"Utility (piped) gas - 40 therms in City size C, average price, not seasonally adjusted",,1987,M01,1997,M12
APUC00072610,C000,72610,"Electricity per KWH in City size C, average price, not seasonally adjusted",,1987,M01,1997,M12
APUC00072611,C000,72611,"Utility (piped) gas - 100 therms in City size C, average price, not seasonally adjusted",,1987,M01,1997,M12
APUC00072620,C000,72620,"Utility (piped) gas per therm in City size C, average price, not seasonally adjusted",,1987,M01,1997,M12
APUC00072621,C000,72621,"Electricity per 500 KWH in City size C, average price, not seasonally adjusted",,1987,M01,1997,M12
APUC00074712,C000,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in City size C, average price, not seasonally adjusted",,1987,M01,1991,M04
APUC00074714,C000,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in City size C, average price, not seasonally adjusted",,1987,M01,1997,M12
APUC00074715,C000,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in City size C, average price, not seasonally adjusted",,1993,M12,1997,M12
APUC00074716,C000,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in City size C, average price, not seasonally adjusted",,1987,M01,1997,M12
APUC0007471A,C000,7471A,"Gasoline, all types, per gallon/3.785 liters in City size C, average price, not seasonally adjusted",,1987,M01,1997,M12
APUC10072511,C100,72511,"Fuel oil #2 per gallon (3.785 liters) in Northeast size C, average price, not seasonally adjusted",,1978,M11,1997,M12
APUC10072601,C100,72601,"Utility (piped) gas - 40 therms in Northeast size C, average price, not seasonally adjusted",,1978,M11,1997,M12
APUC10072610,C100,72610,"Electricity per KWH in Northeast size C, average price, not seasonally adjusted",,1978,M11,1997,M12
APUC10072611,C100,72611,"Utility (piped) gas - 100 therms in Northeast size C, average price, not seasonally adjusted",,1978,M11,1997,M12
APUC10072620,C100,72620,"Utility (piped) gas per therm in Northeast size C, average price, not seasonally adjusted",,1978,M11,1997,M12
APUC10072621,C100,72621,"Electricity per 500 KWH in Northeast size C, average price, not seasonally adjusted",,1978,M11,1997,M12
APUC10074712,C100,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Northeast size C, average price, not seasonally adjusted",,1978,M01,1989,M04
APUC10074713,C100,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Northeast size C, average price, not seasonally adjusted",,1978,M01,1980,M05
APUC10074714,C100,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Northeast size C, average price, not seasonally adjusted",,1978,M01,1997,M12
APUC10074715,C100,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Northeast size C, average price, not seasonally adjusted",,1993,M12,1997,M12
APUC10074716,C100,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Northeast size C, average price, not seasonally adjusted",,1981,M09,1997,M12
APUC1007471A,C100,7471A,"Gasoline, all types, per gallon/3.785 liters in Northeast size C, average price, not seasonally adjusted",,1978,M01,1997,M12
APUC20072511,C200,72511,"Fuel oil #2 per gallon (3.785 liters) in North Central size C, average price, not seasonally adjusted",,1978,M11,1997,M12
APUC20072601,C200,72601,"Utility (piped) gas - 40 therms in North Central size C, average price, not seasonally adjusted",,1978,M11,1997,M12
APUC20072610,C200,72610,"Electricity per KWH in North Central size C, average price, not seasonally adjusted",,1978,M11,1997,M12
APUC20072611,C200,72611,"Utility (piped) gas - 100 therms in North Central size C, average price, not seasonally adjusted",,1978,M11,1997,M12
APUC20072620,C200,72620,"Utility (piped) gas per therm in North Central size C, average price, not seasonally adjusted",,1978,M11,1997,M12
APUC20072621,C200,72621,"Electricity per 500 KWH in North Central size C, average price, not seasonally adjusted",,1978,M11,1997,M12
APUC20074712,C200,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in North Central size C, average price, not seasonally adjusted",,1978,M01,1991,M04
APUC20074713,C200,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in North Central size C, average price, not seasonally adjusted",,1978,M01,1980,M05
APUC20074714,C200,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in North Central size C, average price, not seasonally adjusted",,1978,M01,1997,M12
APUC20074715,C200,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in North Central size C, average price, not seasonally adjusted",,1993,M12,1997,M12
APUC20074716,C200,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in North Central size C, average price, not seasonally adjusted",,1986,M02,1997,M12
APUC2007471A,C200,7471A,"Gasoline, all types, per gallon/3.785 liters in North Central size C, average price, not seasonally adjusted",,1978,M01,1997,M12
APUC30072511,C300,72511,"Fuel oil #2 per gallon (3.785 liters) in South size C, average price, not seasonally adjusted",,1987,M01,1991,M06
APUC30072601,C300,72601,"Utility (piped) gas - 40 therms in South size C, average price, not seasonally adjusted",,1978,M11,1997,M12
APUC30072610,C300,72610,"Electricity per KWH in South size C, average price, not seasonally adjusted",,1978,M11,1997,M12
APUC30072611,C300,72611,"Utility (piped) gas - 100 therms in South size C, average price, not seasonally adjusted",,1978,M11,1997,M12
APUC30072620,C300,72620,"Utility (piped) gas per therm in South size C, average price, not seasonally adjusted",,1978,M11,1997,M12
APUC30072621,C300,72621,"Electricity per 500 KWH in South size C, average price, not seasonally adjusted",,1978,M11,1997,M12
APUC30074712,C300,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in South size C, average price, not seasonally adjusted",,1978,M01,1990,M02
APUC30074713,C300,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in South size C, average price, not seasonally adjusted",,1978,M01,1981,M02
APUC30074714,C300,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in South size C, average price, not seasonally adjusted",,1978,M01,1997,M12
APUC30074715,C300,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in South size C, average price, not seasonally adjusted",,1993,M12,1997,M12
APUC30074716,C300,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in South size C, average price, not seasonally adjusted",,1981,M09,1997,M12
APUC3007471A,C300,7471A,"Gasoline, all types, per gallon/3.785 liters in South size C, average price, not seasonally adjusted",,1978,M01,1997,M12
APUC40072511,C400,72511,"Fuel oil #2 per gallon (3.785 liters) in West size C, average price, not seasonally adjusted",,1978,M11,1997,M12
APUC40072601,C400,72601,"Utility (piped) gas - 40 therms in West size C, average price, not seasonally adjusted",,1978,M11,1997,M12
APUC40072610,C400,72610,"Electricity per KWH in West size C, average price, not seasonally adjusted",,1978,M11,1997,M12
APUC40072611,C400,72611,"Utility (piped) gas - 100 therms in West size C, average price, not seasonally adjusted",,1978,M11,1997,M12
APUC40072620,C400,72620,"Utility (piped) gas per therm in West size C, average price, not seasonally adjusted",,1978,M11,1997,M12
APUC40072621,C400,72621,"Electricity per 500 KWH in West size C, average price, not seasonally adjusted",,1978,M11,1997,M12
APUC40074712,C400,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in West size C, average price, not seasonally adjusted",,1978,M01,1991,M04
APUC40074713,C400,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in West size C, average price, not seasonally adjusted",,1978,M01,1981,M12
APUC40074714,C400,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in West size C, average price, not seasonally adjusted",,1978,M01,1997,M12
APUC40074715,C400,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in West size C, average price, not seasonally adjusted",,1993,M12,1997,M12
APUC40074716,C400,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in West size C, average price, not seasonally adjusted",,1981,M09,1997,M12
APUC4007471A,C400,7471A,"Gasoline, all types, per gallon/3.785 liters in West size C, average price, not seasonally adjusted",,1978,M01,1997,M12
APUD00072511,D000,72511,"Fuel oil #2 per gallon (3.785 liters) in City size D, average price, not seasonally adjusted",,1987,M01,2014,M12
APUD00072601,D000,72601,"Utility (piped) gas - 40 therms in City size D, average price, not seasonally adjusted",,1987,M01,2013,M06
APUD00072610,D000,72610,"Electricity per KWH in City size D, average price, not seasonally adjusted",,1987,M01,2017,M12
APUD00072611,D000,72611,"Utility (piped) gas - 100 therms in City size D, average price, not seasonally adjusted",,1987,M01,2013,M06
APUD00072620,D000,72620,"Utility (piped) gas per therm in City size D, average price, not seasonally adjusted",,1987,M01,2017,M12
APUD00072621,D000,72621,"Electricity per 500 KWH in City size D, average price, not seasonally adjusted",,1987,M01,2013,M06
APUD00074712,D000,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in City size D, average price, not seasonally adjusted",,1987,M01,1991,M04
APUD00074714,D000,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in City size D, average price, not seasonally adjusted",,1987,M01,2017,M12
APUD00074715,D000,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in City size D, average price, not seasonally adjusted",,1993,M12,2017,M12
APUD00074716,D000,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in City size D, average price, not seasonally adjusted",,1987,M01,2017,M12
APUD00074717,D000,74717,"Automotive diesel fuel, per gallon/3.785 liters in City size D, average price, not seasonally adjusted",,1998,M01,2017,M12
APUD0007471A,D000,7471A,"Gasoline, all types, per gallon/3.785 liters in City size D, average price, not seasonally adjusted",,1987,M01,2017,M12
APUD10072511,D100,72511,"Fuel oil #2 per gallon (3.785 liters) in Northeast size D, average price, not seasonally adjusted",,1978,M11,1986,M12
APUD10072601,D100,72601,"Utility (piped) gas - 40 therms in Northeast size D, average price, not seasonally adjusted",,1978,M11,1986,M12
APUD10072610,D100,72610,"Electricity per KWH in Northeast size D, average price, not seasonally adjusted",,1978,M11,1986,M12
APUD10072611,D100,72611,"Utility (piped) gas - 100 therms in Northeast size D, average price, not seasonally adjusted",,1978,M11,1986,M12
APUD10072620,D100,72620,"Utility (piped) gas per therm in Northeast size D, average price, not seasonally adjusted",,1978,M11,1986,M12
APUD10072621,D100,72621,"Electricity per 500 KWH in Northeast size D, average price, not seasonally adjusted",,1978,M11,1986,M12
APUD10074712,D100,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Northeast size D, average price, not seasonally adjusted",,1978,M01,1986,M12
APUD10074713,D100,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Northeast size D, average price, not seasonally adjusted",,1978,M01,1980,M05
APUD10074714,D100,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Northeast size D, average price, not seasonally adjusted",,1978,M01,1986,M12
APUD10074716,D100,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Northeast size D, average price, not seasonally adjusted",,1981,M12,1986,M12
APUD1007471A,D100,7471A,"Gasoline, all types, per gallon/3.785 liters in Northeast size D, average price, not seasonally adjusted",,1978,M01,1986,M12
APUD20072511,D200,72511,"Fuel oil #2 per gallon (3.785 liters) in Midwest Size D, average price, not seasonally adjusted",,1979,M09,2017,M04
APUD20072601,D200,72601,"Utility (piped) gas - 40 therms in Midwest Size D, average price, not seasonally adjusted",,1979,M08,2013,M06
APUD20072610,D200,72610,"Electricity per KWH in Midwest Size D, average price, not seasonally adjusted",,1978,M11,2017,M12
APUD20072611,D200,72611,"Utility (piped) gas - 100 therms in Midwest Size D, average price, not seasonally adjusted",,1979,M08,2013,M06
APUD20072620,D200,72620,"Utility (piped) gas per therm in Midwest Size D, average price, not seasonally adjusted",,1978,M11,2017,M12
APUD20072621,D200,72621,"Electricity per 500 KWH in Midwest Size D, average price, not seasonally adjusted",,1978,M11,2013,M06
APUD20074712,D200,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Midwest Size D, average price, not seasonally adjusted",,1978,M01,1990,M01
APUD20074713,D200,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Midwest Size D, average price, not seasonally adjusted",,1978,M01,1980,M05
APUD20074714,D200,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Midwest Size D, average price, not seasonally adjusted",,1978,M01,2017,M12
APUD20074715,D200,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Midwest Size D, average price, not seasonally adjusted",,1993,M12,2017,M12
APUD20074716,D200,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Midwest Size D, average price, not seasonally adjusted",,1993,M12,2017,M12
APUD20074717,D200,74717,"Automotive diesel fuel, per gallon/3.785 liters in Midwest Size D, average price, not seasonally adjusted",,2007,M09,2017,M12
APUD2007471A,D200,7471A,"Gasoline, all types, per gallon/3.785 liters in Midwest Size D, average price, not seasonally adjusted",,1978,M01,2017,M12
APUD30072511,D300,72511,"Fuel oil #2 per gallon (3.785 liters) in South Size D, average price, not seasonally adjusted",,1979,M05,2009,M10
